Id,ActivityDate,Calories,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes
8053475328,2016-04-17,3213,18827,13.6899995803833,13.6899995803833,0.0,9.23999977111816,0.800000011920929,3.64000010490417,0.0,111,21,195,1113
8877689391,2016-04-19,3676,18785,17.3999996185303,17.3999996185303,0.0,12.1499996185303,0.180000007152557,5.03000020980835,0.0,82,13,214,1131
2022484408,2016-04-30,2732,18387,12.9099998474121,12.9099998474121,0.0,0.939999997615814,1.39999997615814,10.5699996948242,0.0,13,23,361,1043
8877689391,2016-04-22,3427,18258,16.3099994659424,16.3099994659424,0.0,10.2299995422363,0.0299999993294477,5.96999979019165,0.0500000007450581,61,2,236,1141
7007744171,2016-04-25,3055,18229,13.3400001525879,12.1999998092651,4.86179208755493,4.30999994277954,1.37000000476837,7.67000007629395,0.0,51,24,379,986
1644430081,2016-04-30,3846,18213,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9,71,402,816
8877689391,2016-05-04,3477,18193,16.2999992370605,16.2999992370605,0.0,10.4200000762939,0.310000002384186,5.53000020980835,0.0,66,8,212,1154
1503960366,2016-04-27,2159,18134,12.210000038147,12.210000038147,0.0,6.40000009536743,0.409999996423721,5.40999984741211,0.0,78,11,243,1108
8053475328,2016-04-12,3186,18060,14.1199998855591,14.1199998855591,0.0,11.6400003433228,0.389999985694885,2.09999990463257,0.0,116,8,123,1193
4388161847,2016-05-08,3934,17298,14.3800001144409,14.3800001144409,0.0,9.89000034332275,1.25999999046326,3.23000001907349,0.0,107,38,178,576
8053475328,2016-04-18,3133,17076,12.6599998474121,12.6599998474121,0.0,9.07999992370605,0.230000004172325,3.34999990463257,0.0,102,6,195,1137
5553957443,2016-04-14,2324,17022,11.1199998855591,11.1199998855591,0.0,4.0,2.45000004768372,4.67000007629395,0.0,61,41,256,693
2347167796,2016-04-23,2629,16901,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360,591
8877689391,2016-04-24,3455,16674,15.7399997711182,15.7399997711182,0.0,11.0100002288818,0.00999999977648258,4.69000005722046,0.0,64,1,227,1148
5553957443,2016-04-15,2254,16556,10.8599996566772,10.8599996566772,0.0,4.15999984741211,1.98000001907349,4.71000003814697,0.0,58,38,239,689
3977333714,2016-05-02,1760,16520,11.0500001907349,11.0500001907349,0.0,1.53999996185303,6.48000001907349,3.01999998092651,0.0,24,143,176,713
8053475328,2016-04-13,3140,16433,13.3500003814697,13.3500003814697,0.0,10.4300003051758,0.469999998807907,2.45000004768372,0.0,95,12,156,1177
5553957443,2016-05-10,2335,16358,10.710000038147,10.710000038147,0.0,3.86999988555908,1.61000001430511,5.19999980926514,0.0,61,40,265,707
8378563200,2016-04-26,3763,16208,12.8500003814697,12.8500003814697,0.0,7.51000022888184,0.920000016689301,4.42000007629395,0.0,90,18,161,593
8053475328,2016-04-21,3103,16057,12.5100002288818,12.5100002288818,0.0,9.67000007629395,0.25,2.57999992370605,0.0,100,6,170,1164
8053475328,2016-04-19,3114,15929,12.4799995422363,12.4799995422363,0.0,9.22000026702881,0.310000002384186,2.95000004768372,0.0,90,7,191,1152
5577150313,2016-04-24,4392,15764,11.7799997329712,11.7799997329712,0.0,7.65000009536743,2.15000009536743,1.98000001907349,0.0,210,65,141,425
7007744171,2016-04-20,3096,15566,11.3100004196167,10.4099998474121,4.92484092712402,4.78999996185303,0.670000016689301,5.8600001335144,0.0,60,33,347,1000
1503960366,2016-04-19,2035,15506,9.88000011444092,9.88000011444092,0.0,3.52999997138977,1.32000005245209,5.03000020980835,0.0,50,31,264,775
8053475328,2016-05-03,3023,15484,11.8999996185303,11.8999996185303,0.0,8.39000034332275,0.930000007152557,2.58999991416931,0.0,87,22,165,1166
5553957443,2016-04-19,2284,15482,10.1099996566772,10.1099996566772,0.0,4.28000020980835,1.6599999666214,4.17999982833862,0.0,69,28,249,756
6962181067,2016-05-10,2361,15448,10.210000038147,10.210000038147,0.0,3.47000002861023,1.75,4.98999977111816,0.0,62,34,275,626
8053475328,2016-04-28,3062,15447,12.3999996185303,12.3999996185303,0.0,9.67000007629395,0.389999985694885,2.34999990463257,0.0,90,9,153,1188
1503960366,2016-04-25,2013,15355,9.80000019073486,9.80000019073486,0.0,5.28999996185303,0.569999992847443,3.94000005722046,0.0,73,14,216,814
8877689391,2016-04-13,3566,15337,9.57999992370605,9.57999992370605,0.0,3.54999995231628,0.379999995231628,5.6399998664856,0.0,108,18,216,1098
1644430081,2016-04-16,3493,15300,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51,42,212,1135
7007744171,2016-04-22,2889,15299,10.2399997711182,10.2399997711182,0.0,4.09999990463257,1.75999999046326,4.36999988555908,0.0,64,50,261,1065
8583815059,2016-04-29,3513,15168,11.8299999237061,11.8299999237061,0.0,3.90000009536743,3.0,4.92000007629395,0.0,46,67,258,1069
8378563200,2016-04-21,4236,15148,12.0100002288818,12.0100002288818,2.25308108329773,6.90000009536743,0.819999992847443,4.28999996185303,0.0,137,16,145,677
7007744171,2016-04-28,2836,15128,10.1199998855591,10.1199998855591,0.0,1.0900000333786,0.769999980926514,8.26000022888184,0.0,16,16,401,1007
4702921684,2016-04-23,3691,15126,12.2700004577637,12.2700004577637,0.0,0.759999990463257,3.24000000953674,8.27000045776367,0.0,9,66,408,469
8877689391,2016-04-17,3545,15118,8.86999988555908,8.86999988555908,0.0,0.0,0.0700000002980232,8.78999996185303,0.0,58,15,307,1060
2022484408,2016-04-20,2897,15112,10.6700000762939,10.6700000762939,0.0,3.33999991416931,1.92999994754791,5.40000009536743,0.0,48,63,276,1053
2022484408,2016-04-17,2782,15112,11.3999996185303,11.3999996185303,0.0,3.86999988555908,0.660000026226044,6.88000011444092,0.0,28,29,331,1052
8053475328,2016-04-20,3043,15108,12.1899995803833,12.1899995803833,0.0,9.57999992370605,0.230000004172325,2.38000011444092,0.0,89,5,158,695
1503960366,2016-05-03,1990,15103,9.65999984741211,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50,24,254,816
7007744171,2016-04-26,2939,15090,10.1000003814697,10.1000003814697,0.0,0.930000007152557,0.939999997615814,8.22999954223633,0.0,16,22,424,978
4702921684,2016-04-24,3538,15050,12.2200002670288,12.2200002670288,0.0,1.20000004768372,5.11999988555908,5.88000011444092,0.0,15,95,281,542
7007744171,2016-05-05,2933,15010,11.1000003814697,10.039999961853,4.8782320022583,4.32999992370605,1.28999996185303,5.48000001907349,0.0,53,23,317,1047
8053475328,2016-05-05,2950,14990,11.5100002288818,11.5100002288818,0.0,8.85000038146973,0.449999988079071,2.21000003814697,0.0,93,9,130,1208
8877689391,2016-04-28,3060,14890,11.3000001907349,11.3000001907349,0.0,4.92999982833862,0.379999995231628,5.96999979019165,0.0,58,8,231,1143
7007744171,2016-04-18,2832,14816,10.9799995422363,9.90999984741211,4.93055009841919,3.78999996185303,2.11999988555908,5.05000019073486,0.0199999995529652,48,31,284,1077
8053475328,2016-05-10,2926,14810,11.3599996566772,11.3599996566772,0.0,9.09000015258789,0.419999986886978,1.85000002384186,0.0,96,10,115,1219
1503960366,2016-05-02,2004,14727,9.71000003814697,9.71000003814697,0.0,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41,15,277,798
3977333714,2016-05-09,1667,14687,10.0799999237061,10.0799999237061,0.0,0.769999980926514,5.59999990463257,3.54999995231628,0.0,8,122,151,1159
1503960366,2016-04-30,1947,14673,9.25,9.25,0.0,3.55999994277954,1.41999995708466,4.26999998092651,0.0,52,34,217,712
8053475328,2016-05-04,2918,14581,11.1499996185303,11.1499996185303,0.0,8.81999969482422,0.400000005960464,1.9099999666214,0.0,89,8,123,1220
7086361926,2016-04-30,2995,14560,9.40999984741211,9.40999984741211,0.0,3.11999988555908,1.03999996185303,5.23999977111816,0.0,42,17,308,584
8053475328,2016-04-16,2867,14549,11.1099996566772,11.1099996566772,0.0,9.35999965667725,0.270000010728836,1.49000000953674,0.0,96,6,83,1255
7007744171,2016-05-03,2976,14510,10.8699998855591,9.71000003814697,4.91236782073975,4.48000001907349,1.01999998092651,5.3600001335144,0.0,58,31,330,1021
8378563200,2016-04-15,3666,14461,11.4700002670288,11.4700002670288,0.0,4.90999984741211,1.14999997615814,5.40999984741211,0.0,60,23,190,729
6117666160,2016-04-16,2828,14450,10.9099998474121,10.9099998474121,0.0,0.579999983310699,0.850000023841858,9.47999954223633,0.0,7,15,518,502
7086361926,2016-05-10,2800,14433,10.789999961853,10.789999961853,0.0,7.1100001335144,1.20000004768372,2.45000004768372,0.0,72,23,106,1182
1503960366,2016-04-23,1949,14371,9.03999996185303,9.03999996185303,0.0,2.80999994277954,0.870000004768372,5.3600001335144,0.0,41,21,262,732
4702921684,2016-05-07,3683,14370,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,5,46,439,577
7086361926,2016-04-20,2997,14365,10.6400003433228,10.6400003433228,0.0,7.6399998664856,0.449999988079071,2.53999996185303,0.0,87,13,145,797
3977333714,2016-05-03,1710,14335,9.59000015258789,9.59000015258789,0.0,3.3199999332428,1.74000000953674,4.53000020980835,0.0,47,41,258,594
5553957443,2016-05-05,2156,14331,9.51000022888184,9.51000022888184,0.0,3.4300000667572,1.6599999666214,4.42999982833862,0.0,44,29,241,692
5577150313,2016-04-16,4274,14269,10.6599998474121,10.6599998474121,0.0,6.6399998664856,1.27999997138977,2.73000001907349,0.0,184,56,158,472
7007744171,2016-04-19,2812,14194,10.4799995422363,9.5,4.94214200973511,4.40999984741211,0.759999990463257,5.30999994277954,0.0,53,17,304,1066
7007744171,2016-04-12,2937,14172,10.289999961853,9.47999954223633,4.8697829246521,4.5,0.379999995231628,5.40999984741211,0.0,53,8,355,1024
2022484408,2016-04-18,2770,14131,10.0699996948242,10.0699996948242,0.0,3.64000010490417,0.119999997317791,6.30000019073486,0.0,48,3,311,1078
3977333714,2016-04-24,1655,14112,10.0,10.0,0.0,3.26999998092651,4.55999994277954,2.17000007629395,0.0,30,95,129,660
1503960366,2016-05-05,1959,14070,8.89999961853027,8.89999961853027,0.0,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45,24,250,857
8877689391,2016-05-05,3052,14055,10.6700000762939,10.6700000762939,0.0,5.46000003814697,0.819999992847443,4.36999988555908,0.0,67,15,188,1170
6117666160,2016-04-15,2865,14019,10.5900001525879,10.5900001525879,0.0,0.0,0.280000001192093,10.3000001907349,0.0,0,6,513,921
8053475328,2016-05-06,2859,13953,11.0,11.0,0.0,9.10000038146973,0.689999997615814,1.21000003814697,0.0,90,15,90,1245
6962181067,2016-04-20,2174,13928,9.55000019073486,9.55000019073486,0.0,4.28000020980835,0.189999997615814,5.09000015258789,0.0,48,4,297,639
1503960366,2016-04-26,1970,13755,8.78999996185303,8.78999996185303,0.0,2.32999992370605,0.920000016689301,5.53999996185303,0.0,31,23,279,833
7007744171,2016-04-21,2763,13744,9.1899995803833,9.1899995803833,0.0,2.15000009536743,1.87000000476837,5.17000007629395,0.0,30,34,327,1049
4558609924,2016-04-21,2486,13743,9.07999992370605,9.07999992370605,0.0,0.419999986886978,0.970000028610229,7.69999980926514,0.0,6,21,432,844
4319703577,2016-05-05,2530,13658,9.48999977111816,9.48999977111816,0.0,2.63000011444092,1.4099999666214,5.44999980926514,0.0,27,34,328,957
8378563200,2016-04-18,4157,13630,10.8100004196167,10.8100004196167,2.0921471118927,5.05000019073486,0.560000002384186,5.19999980926514,0.0,117,10,174,720
3977333714,2016-05-08,1633,13585,9.09000015258789,9.09000015258789,0.0,0.680000007152557,5.23999977111816,3.17000007629395,0.0,9,116,171,688
7086361926,2016-05-09,2960,13566,9.10999965667725,9.10999965667725,0.0,4.26000022888184,1.71000003814697,3.11999988555908,0.0,67,50,171,743
3977333714,2016-05-04,1628,13559,9.4399995803833,9.4399995803833,0.0,1.80999994277954,4.57999992370605,2.89000010490417,0.0,14,96,142,852
7007744171,2016-04-27,2830,13541,10.2200002670288,9.0600004196167,4.88560485839844,4.26999998092651,0.660000026226044,5.28999996185303,0.0,50,12,337,1041
2022484408,2016-04-24,2529,13481,10.2799997329712,10.2799997329712,0.0,4.55000019073486,1.14999997615814,4.57999992370605,0.0,37,26,216,1161
3977333714,2016-04-16,1625,13459,9.0,9.0,0.0,2.02999997138977,4.0,2.97000002861023,0.0,31,83,153,663
8877689391,2016-04-15,3934,13422,7.17000007629395,7.17000007629395,0.0,0.0500000007450581,0.0500000007450581,7.01000022888184,0.00999999977648258,106,1,281,1052
2022484408,2016-05-09,2709,13379,9.39000034332275,9.39000034332275,0.0,2.11999988555908,1.62999999523163,5.6399998664856,0.0,35,47,297,1061
1644430081,2016-05-07,3404,13372,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.00999999977648258,41,17,243,1139
5577150313,2016-05-01,4546,13368,9.98999977111816,9.98999977111816,0.0,5.30999994277954,1.44000005722046,3.24000000953674,0.0,194,72,178,499
8378563200,2016-04-14,4163,13318,10.5600004196167,10.5600004196167,2.25308108329773,5.61999988555908,1.02999997138977,3.91000008583069,0.0,123,21,174,699
2022484408,2016-05-11,2544,13272,9.31999969482422,9.31999969482422,0.0,4.17999982833862,1.14999997615814,3.99000000953674,0.0,58,25,224,1133
6962181067,2016-04-25,2194,13239,9.27000045776367,9.07999992370605,2.78517508506775,3.01999998092651,1.67999994754791,4.46000003814697,0.100000001490116,35,31,282,637
3977333714,2016-04-30,1650,13238,9.19999980926514,9.19999980926514,0.0,3.69000005722046,2.09999990463257,3.41000008583069,0.0,43,52,194,687
4388161847,2016-04-23,3306,13236,10.1800003051758,10.1800003051758,0.0,4.5,0.319999992847443,5.34999990463257,0.0,58,5,215,749
6962181067,2016-04-16,2173,13217,8.73999977111816,8.73999977111816,0.0,3.66000008583069,0.189999997615814,4.88000011444092,0.0,50,3,280,741
4388161847,2016-05-06,3425,13175,10.1300001144409,10.1300001144409,0.0,2.10999989509583,2.08999991416931,5.92999982833862,0.0,33,45,262,1100
1503960366,2016-04-12,1985,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728
1503960366,2016-04-28,1898,13154,8.52999973297119,8.52999973297119,0.0,3.53999996185303,1.1599999666214,3.78999996185303,0.0,48,28,189,782
3977333714,2016-05-10,1630,13072,8.77999973297119,8.77999973297119,0.0,0.0700000002980232,5.40000009536743,3.30999994277954,0.0,1,115,196,676
8378563200,2016-04-19,4092,13070,10.3599996566772,10.3599996566772,2.25308108329773,5.30000019073486,0.879999995231628,4.17999982833862,0.0,120,19,154,737
7007744171,2016-05-02,2642,13041,9.18000030517578,8.72000026702881,2.83232593536377,4.6399998664856,0.699999988079071,3.82999992370605,0.0,64,14,250,1112
1503960366,2016-04-18,1921,13019,8.59000015258789,8.59000015258789,0.0,3.25,0.639999985694885,4.71000003814697,0.0,42,16,233,1149
8877689391,2016-04-25,3802,12986,8.73999977111816,8.73999977111816,0.0,2.36999988555908,0.0700000002980232,6.26999998092651,0.00999999977648258,113,8,218,1101
4388161847,2016-04-25,3288,12961,9.97000026702881,9.97000026702881,0.0,0.730000019073486,1.39999997615814,7.84000015258789,0.0,11,31,301,1054
2022484408,2016-04-22,2638,12954,9.32999992370605,9.32999992370605,0.0,4.42999982833862,0.419999986886978,4.46999979019165,0.0,52,10,273,1105
6962181067,2016-05-02,2162,12912,8.53999996185303,8.53999996185303,0.0,1.20000004768372,2.0,5.34000015258789,0.0,18,39,313,655
7007744171,2016-04-13,2742,12862,9.64999961853027,8.60000038146973,4.8513069152832,4.6100001335144,0.560000002384186,4.48000001907349,0.0,56,22,261,1101
4702921684,2016-05-08,3287,12857,10.4300003051758,10.4300003051758,0.0,0.680000007152557,6.21000003814697,3.53999996185303,0.0,9,125,192,1019
1644430081,2016-05-03,3324,12850,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,0.0,10,94,221,1115
5553957443,2016-05-03,2116,12848,8.39000034332275,8.39000034332275,0.0,1.5,1.20000004768372,5.67999982833862,0.0,26,29,247,812
7086361926,2016-05-07,2739,12827,8.47999954223633,8.47999954223633,0.0,1.46000003814697,2.32999992370605,4.67999982833862,0.0,20,42,209,621
2022484408,2016-05-10,2797,12798,8.97999954223633,8.97999954223633,0.0,2.22000002861023,1.21000003814697,5.55999994277954,0.0,57,28,271,1084
1503960366,2016-05-11,1783,12770,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36,23,251,669
5553957443,2016-04-29,2169,12764,8.32999992370605,8.32999992370605,0.0,2.78999996185303,0.639999985694885,4.90999984741211,0.0,46,15,270,709
1503960366,2016-04-22,1827,12764,8.13000011444092,8.13000011444092,0.0,4.76000022888184,1.12000000476837,2.24000000953674,0.0,66,27,130,1217
4388161847,2016-05-03,3290,12727,9.78999996185303,9.78999996185303,0.0,1.12999999523163,0.779999971389771,7.88000011444092,0.0,18,18,306,984
4702921684,2016-04-17,3394,12692,10.289999961853,10.289999961853,0.0,0.959999978542328,3.46000003814697,5.88000011444092,0.0,12,66,302,437
8053475328,2016-04-26,2846,12685,9.61999988555908,9.61999988555908,0.0,6.30999994277954,0.200000002980232,3.09999990463257,0.0,68,5,185,1182
1503960366,2016-04-16,1863,12669,8.15999984741211,8.15999984741211,0.0,2.71000003814697,0.409999996423721,5.03999996185303,0.0,36,10,221,773
6962181067,2016-04-28,2182,12627,8.35000038146973,8.35000038146973,0.0,2.50999999046326,0.239999994635582,5.59000015258789,0.0,38,8,288,621
5577150313,2016-04-19,3501,12574,9.42000007629395,9.42000007629395,0.0,7.01999998092651,0.639999985694885,1.75999999046326,0.0,108,23,111,733
4388161847,2016-04-30,3283,12533,9.64000034332275,9.64000034332275,0.0,0.699999988079071,2.0,6.94000005722046,0.0,14,43,300,537
8583815059,2016-04-27,3142,12474,9.72999954223633,9.72999954223633,0.0,6.59999990463257,0.270000010728836,2.86999988555908,0.0,77,5,129,1229
8053475328,2016-05-09,2765,12465,9.38000011444092,9.38000011444092,0.0,6.11999988555908,0.569999992847443,2.69000005722046,0.0,66,12,148,1214
7086361926,2016-05-06,2924,12461,8.38000011444092,8.38000011444092,0.0,3.8199999332428,1.42999994754791,3.11999988555908,0.0,84,35,154,834
2022484408,2016-04-21,3158,12453,8.73999977111816,8.73999977111816,0.0,3.32999992370605,1.11000001430511,4.30999994277954,0.0,104,53,255,1028
8583815059,2016-05-05,3266,12427,9.6899995803833,9.6899995803833,0.0,0.0,0.0,1.17999994754791,0.0,0,0,70,1370
8053475328,2016-04-27,2852,12422,9.81999969482422,9.81999969482422,0.0,6.46000003814697,0.430000007152557,2.9300000667572,0.0,60,10,183,1187
3977333714,2016-04-19,1638,12414,8.77999973297119,8.77999973297119,0.0,2.24000000953674,2.45000004768372,3.96000003814697,0.0,19,67,221,738
8378563200,2016-04-25,4005,12405,9.84000015258789,9.84000015258789,2.0921471118927,5.05000019073486,0.870000004768372,3.92000007629395,0.0,117,16,141,692
7086361926,2016-05-01,2730,12390,8.06999969482422,8.06999969482422,0.0,2.29999995231628,0.899999976158142,4.84999990463257,0.0,30,15,258,685
8378563200,2016-04-13,4079,12386,9.81999969482422,9.81999969482422,2.0921471118927,4.96000003814697,0.649999976158142,4.21000003814697,0.0,116,14,169,680
4388161847,2016-05-04,3162,12375,9.52000045776367,9.52000045776367,0.0,2.78999996185303,0.930000007152557,5.80000019073486,0.0,35,21,251,632
5577150313,2016-04-30,4501,12363,9.23999977111816,9.23999977111816,0.0,5.82999992370605,0.790000021457672,2.60999989509583,0.0,207,45,163,621
2026352035,2016-04-23,1916,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432,458
5553957443,2016-04-21,2066,12346,8.0600004196167,8.0600004196167,0.0,2.95000004768372,2.16000008583069,2.96000003814697,0.0,47,42,177,801
6962181067,2016-05-09,2105,12342,8.72000026702881,8.68000030517578,3.16782188415527,3.90000009536743,1.17999994754791,3.65000009536743,0.0,43,21,231,607
8877689391,2016-05-07,4142,12332,8.13000011444092,8.13000011444092,0.0,0.0799999982118607,0.959999978542328,6.98999977111816,0.0,105,28,271,1036
8053475328,2016-04-29,2794,12315,9.64999961853027,9.64999961853027,0.0,6.17000007629395,0.310000002384186,3.17000007629395,0.0,58,8,159,1215
3977333714,2016-05-05,1618,12312,8.57999992370605,8.57999992370605,0.0,1.75999999046326,4.1100001335144,2.71000003814697,0.0,14,88,178,680
5577150313,2016-04-17,4552,12231,9.14000034332275,9.14000034332275,0.0,5.98000001907349,0.829999983310699,2.3199999332428,0.0,200,37,159,525
8053475328,2016-05-11,2809,12209,9.39999961853027,9.39999961853027,0.0,6.07999992370605,0.280000001192093,3.03999996185303,0.0,60,7,184,1189
1503960366,2016-05-10,1859,12207,7.76999998092651,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46,31,214,746
8378563200,2016-04-22,4044,12200,9.67000007629395,9.67000007629395,2.0921471118927,4.90999984741211,0.589999973773956,4.17999982833862,0.0,113,12,159,769
2022484408,2016-05-03,2752,12183,8.73999977111816,8.73999977111816,0.0,3.99000000953674,0.46000000834465,4.28000020980835,0.0,72,14,250,1104
2026352035,2016-05-05,1926,12167,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,475,479
1503960366,2016-05-06,1896,12159,8.02999973297119,8.02999973297119,0.0,1.97000002861023,0.25,5.80999994277954,0.0,24,6,289,754
4388161847,2016-04-22,3544,12139,9.34000015258789,9.34000015258789,0.0,3.29999995231628,1.11000001430511,4.92000007629395,0.0,77,25,220,945
6962181067,2016-05-03,2072,12109,8.11999988555908,8.11999988555908,0.0,1.74000000953674,2.03999996185303,4.32999992370605,0.0,21,36,267,654
5577150313,2016-04-15,4005,12087,9.07999992370605,9.07999992370605,0.0,3.92000007629395,1.60000002384186,3.55999994277954,0.0,115,54,199,695
3977333714,2016-04-23,1638,12058,8.06999969482422,8.06999969482422,0.0,0.0,4.21999979019165,3.84999990463257,0.0,0,92,252,724
2022484408,2016-04-13,2601,12024,8.5,8.5,0.0,2.99000000953674,0.100000001490116,5.40999984741211,0.0,43,5,292,1100
1503960366,2016-05-09,1819,12022,7.71999979019165,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46,11,206,835
1503960366,2016-05-07,1821,11992,7.71000003814697,7.71000003814697,0.0,2.46000003814697,2.11999988555908,3.13000011444092,0.0,37,46,175,833
2022484408,2016-05-05,2609,11895,8.35000038146973,8.35000038146973,0.0,2.78999996185303,0.860000014305115,4.69999980926514,0.0,55,20,253,1112
5553957443,2016-04-26,2093,11886,7.76000022888184,7.76000022888184,0.0,2.36999988555908,0.930000007152557,4.46000003814697,0.0,40,18,238,750
2022484408,2016-04-12,2390,11875,8.34000015258789,8.34000015258789,0.0,3.30999994277954,0.769999980926514,4.26000022888184,0.0,42,14,227,1157
6962181067,2016-04-21,2179,11835,9.71000003814697,7.88000011444092,4.08169221878052,3.99000000953674,2.09999990463257,3.50999999046326,0.109999999403954,53,27,214,708
2022484408,2016-05-04,2649,11768,8.28999996185303,8.28999996185303,0.0,2.50999999046326,0.930000007152557,4.84999990463257,0.0,36,27,272,1105
4020332650,2016-05-05,3429,11728,8.43000030517578,8.43000030517578,0.0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916
5553957443,2016-04-22,2105,11682,7.63000011444092,7.63000011444092,0.0,1.37999999523163,0.629999995231628,5.59999990463257,0.0,25,16,270,781
3977333714,2016-05-06,1590,11677,8.27999973297119,8.27999973297119,0.0,3.10999989509583,2.50999999046326,2.67000007629395,0.0,29,55,168,676
